Time [s],Channel 2
128.118196960,1
128.118883040,0
128.619401120,1
128.620125280,0
129.120640320,1
129.121386560,0
129.621922880,1
129.622608160,0
130.123168480,1
130.123903520,0
130.624436960,1
130.625127360,0
131.125652000,1
131.126306880,0
131.626815200,1
131.627488800,0
132.128010080,1
132.128729440,0
132.629297760,1
132.630222560,0
133.130883680,1
133.131785440,0
133.632429600,1
133.633351680,0
134.134030720,1
134.134952320,0
134.635620960,1
134.636549440,0
135.137208160,1
135.138167680,0
135.638832960,1
135.639786240,0
136.140447040,1
136.141318720,0
136.641980160,1
136.642855520,0
137.143508960,1
137.144396000,0
137.645203360,1
137.645943840,0
138.146481920,1
138.147155680,0
138.647681920,1
138.648405920,0
139.148937920,1
139.149683840,0
139.650239520,1
139.650959200,0
140.151545120,1
140.152302880,0
140.652835840,1
140.653540000,0
141.154075840,1
141.154784320,0
141.655317760,1
141.655999200,0
142.156546080,1
142.157281440,0
142.657813920,1
142.658738080,0
143.159401120,1
143.160954720,0
143.662265760,1
143.663186080,0
144.163828320,1
144.164522560,0
144.664965920,1
144.665615680,0
145.166056480,1
145.166781760,0
145.667221280,1
145.667869120,0
146.168309600,1
146.168985280,0
146.669424000,1
146.670034880,0
147.170470080,1
147.171192320,0
147.671703840,1
147.672203040,0
148.172519360,1
148.172956320,0
148.673262560,1
148.673739680,0
149.174075680,1
149.174825600,0
149.675375680,1
149.676055680,0
150.176589120,1
150.177319840,0
150.677860960,1
150.678502080,0
151.179036640,1
151.179717600,0
151.680246720,1
151.680925120,0
152.181452960,1
152.182179840,0
152.682708160,1
152.683679040,0
153.184349280,1
153.185291840,0
153.685947520,1
153.686785920,0
154.187432800,1
154.188103200,0
154.688543840,1
154.689156160,0
155.189599200,1
155.190314080,0
155.690756800,1
155.691444320,0
156.191881120,1
156.192552960,0
156.692976320,1
156.693570400,0
157.193992320,1
157.194633920,0
157.695026720,1
157.695683200,0
158.196112480,1
158.199338080,0
158.701600960,1
158.702223200,0
159.202679200,1
159.203664480,0
159.704346720,1
159.705195200,0
160.205865920,1
160.206824160,0
160.707587200,1
160.708388160,0
161.209021440,1
161.209937440,0
161.710564480,1
161.711450560,0
162.212076640,1
162.212869760,0
162.713420960,1
162.714292480,0
163.214919840,1
163.215964480,0
163.716672960,1
163.717550880,0
164.218167200,1
164.218833600,0
164.719332480,1
164.719986880,0
165.220435040,1
165.221161600,0
165.721611520,1
165.722248480,0
166.222679680,1
166.223405280,0
166.723837920,1
166.724418880,0
167.224848480,1
167.225423200,0
167.725759520,1
167.726442560,0
168.226871840,1
168.227666400,0
168.728182080,1
168.728835040,0
169.229292640,1
169.230254880,0
169.730911520,1
169.731791520,0
170.232439360,1
170.233408000,0
170.734069120,1
170.734911360,0
171.235637760,1
171.236560960,0
171.737206240,1
171.738089280,0
172.238736160,1
172.239465280,0
172.739981120,1
172.740656000,0
173.241174880,1
173.241894080,0
173.742416800,1
173.743052800,0
174.243569760,1
174.244084320,0
174.744396800,1
174.744851840,0
175.245168160,1
175.245689600,0
175.745998080,1
175.746453760,0
176.246762080,1
176.247262880,0
176.747583040,1
176.748051680,0
177.249626080,1
177.250341920,0
177.750794400,1
177.751470880,0
178.251906080,1
178.252516000,0
178.752908960,1
178.753491840,0
179.253952640,1
179.254928160,0
179.755599360,1
179.756444960,0
180.257115200,1
180.258070240,0
180.758736480,1
180.759626560,0
181.260265760,1
181.261191360,0
181.761846240,1
181.762684640,0
182.263406400,1
182.264109760,0
182.764625440,1
182.765328960,0
183.265845920,1
183.266598400,0
183.767248800,1
183.767894720,0
184.268403520,1
184.268915520,0
184.769230240,1
184.769700160,0
185.270102880,1
185.270635360,0
185.770965920,1
185.771410880,0
186.271722560,1
186.272238240,0
186.772548160,1
186.772985760,0
187.273289600,1
187.274016320,0
187.774468000,1
187.775190400,0
188.275625600,1
188.276272480,0
188.776656000,1
188.777299840,0
189.278998880,1
189.279953920,0
189.780898720,1
189.781772480,0
190.282446560,1
190.283458400,0
190.784141760,1
190.785006880,0
191.285660320,1
191.286600160,0
191.787355200,1
191.788196320,0
192.288841920,1
192.289673440,0
192.790254880,1
192.791168960,0
193.291834560,1
193.292741280,0
193.793421280,1
193.794341760,0
194.294996160,1
194.295685120,0
194.796133600,1
194.796789120,0
195.297191680,1
195.297916160,0
195.798348160,1
195.799032960,0
196.299552640,1
196.300276480,0
196.800722880,1
196.801372320,0
197.301803360,1
197.302387680,0
197.802756320,1
197.803470880,0
198.303908480,1
198.304558560,0
198.804962560,1
198.805692160,0
199.306191040,1
199.307171680,0
199.807870240,1
199.808788640,0
200.309427680,1
200.310385920,0
200.811033440,1
200.811904960,0
201.312537920,1
201.313268800,0
201.813775680,1
201.814448000,0
202.314946240,1
202.315688640,0
202.816190560,1
202.816893120,0
203.317439200,1
203.318191200,0
203.818740320,1
203.819570080,0
204.321502400,1
204.322239840,0
204.822820000,1
204.823492160,0
205.324050560,1
205.324821600,0
205.825351040,1
205.825974720,0
206.326489600,1
206.327462400,0
206.828110560,1
206.828916800,0
207.329552000,1
207.330435520,0
207.831074720,1
207.831979360,0
208.332627200,1
208.333461760,0
208.834063840,1
208.834880640,0
209.335462240,1
209.336399680,0
209.837048320,1
209.837916160,0
210.338582560,1
210.339546240,0
210.840205120,1
210.841070880,0
211.341707040,1
211.342450240,0
211.843004160,1
211.843643520,0
212.344152160,1
212.344901440,0
212.845417760,1
212.846097120,0
213.346654720,1
213.347366400,0
213.847883520,1
213.848483200,0
214.350744160,1
214.351444320,0
214.851983040,1
214.852633440,0
215.353162240,1
215.353912160,0
215.854443200,1
215.855170880,0
216.355700960,1
216.356639520,0
216.857291840,1
216.858116160,0
217.358767200,1
217.359517440,0
217.860044480,1
217.860741120,0
218.361266880,1
218.362002560,0
218.862723360,1
218.863464160,0
219.364008480,1
219.364748320,0
219.865278240,1
219.865981120,0
220.366502560,1
220.367244640,0
220.867779040,1
220.868482880,0
221.369034880,1
221.369776320,0
221.870305120,1
221.871051040,0
222.371582400,1
222.372561760,0
222.873215680,1
222.874070400,0
223.374905280,1
223.375853760,0
223.876515520,1
223.877334240,0
224.377967360,1
224.378925600,0
224.879628800,1
224.880500480,0
225.381169440,1
225.382117920,0
225.882975040,1
225.883800960,0
226.384451520,1
226.385380640,0
226.886036480,1
226.886875040,0
227.387729120,1
227.388474400,0
227.889065120,1
227.889748480,0
228.390278560,1
228.391074400,0
228.891790720,1
228.892378880,0
229.392852480,1
229.393593440,0
229.894337600,1
229.895065440,0
230.395588960,1
230.396329600,0
230.896867040,1
230.897506240,0
231.398217760,1
231.398993440,0
231.899564960,1
231.900243840,0
232.400775360,1
232.401735200,0
232.902406240,1
232.903269920,0
233.403924800,1
233.404884800,0
233.905524640,1
233.906190080,0
234.406632000,1
234.407305760,0
234.907773280,1
234.908495520,0
235.409476960,1
235.410176960,0
235.910715520,1
235.911334240,0
236.411782560,1
236.412479360,0
236.912904960,1
236.913526880,0
237.413967520,1
237.414490720,0
237.914827360,1
237.915280640,0
238.415587680,1
238.416109280,0
238.916446400,1
238.917148000,0
239.417669600,1
239.418394720,0
239.918919520,1
239.919530400,0
240.419983040,1
240.420724800,0
240.921241280,1
240.921880480,0
241.422438400,1
241.423191040,0
241.923901600,1
241.924556320,0
242.425070560,1
242.426038720,0
242.926697280,1
242.927516800,0
243.428196320,1
243.429160000,0
243.929781120,1
243.930470720,0
244.430974240,1
244.431634880,0
244.932068160,1
244.932729280,0
245.433162240,1
245.433862880,0
245.934287840,1
245.934904480,0
246.435338240,1
246.436016160,0
246.936442720,1
246.937112640,0
247.437587200,1
247.438329280,0
247.938812640,1
247.939491040,0
248.439920480,1
248.440646240,0
248.941139360,1
248.942092320,0
249.442758080,1
249.443621920,0
249.944271520,1
249.945116320,0
250.445692000,1
250.446577280,0
250.947264960,1
250.948120000,0
251.448769280,1
251.449697280,0
251.950364800,1
251.951267520,0
252.451905920,1
252.452862400,0
252.953516320,1
252.954413120,0
253.455064480,1
253.456033120,0
253.956861920,1
253.957532960,0
254.457958720,1
254.458613120,0
254.959060000,1
254.959739520,0
255.460163680,1
255.460839840,0
255.961272960,1
255.961867520,0
256.462299840,1
256.462961440,0
256.963404160,1
256.964037120,0
257.464465760,1
257.465193920,0
257.965630400,1
257.966311200,0
258.466786080,1
258.467518880,0
258.967996000,1
258.968963520,0
259.469760000,1
259.470642080,0
259.971318080,1
259.972148640,0
260.472710560,1
260.473662720,0
260.974350400,1
260.975169600,0
261.475828640,1
261.476784160,0
261.977430880,1
261.978283040,0
262.478909120,1
262.479663040,0
262.980189920,1
262.980912640,0
263.481430240,1
263.482192000,0
263.982729760,1
263.983235360,0
