Time [s],Channel 1,Channel 2
93.028327040,0,1
93.528366880,1,1
93.528544160,1,0
94.028800480,0,0
94.029001440,0,1
94.529083200,1,1
94.529261280,1,0
95.029490080,0,0
95.029831840,0,1
95.529779680,1,1
95.530008800,1,0
96.029989600,0,0
96.030172000,0,1
96.530222400,1,1
96.530400000,1,0
97.030483840,0,0
97.030675680,0,1
97.530634880,1,1
97.530800320,1,0
98.030859200,0,0
98.031029120,0,1
98.531102720,1,1
98.531255040,1,0
99.031250880,0,0
99.031420160,0,1
99.531482400,1,1
99.531652960,1,0
100.031703040,0,0
100.034535040,0,1
100.531964960,1,1
100.532089280,1,0
101.032353440,0,0
101.032500960,0,1
101.532644800,1,1
101.532791680,1,0
102.033098240,0,0
102.033254080,0,1
102.533355680,1,1
102.533489920,1,0
103.033798880,0,0
103.033949280,0,1
103.534098880,1,1
103.534225600,1,0
104.034539360,0,0
104.034689120,0,1
104.534970240,1,1
104.535112640,1,0
105.035424000,0,0
105.035595360,0,1
105.535661920,1,1
105.535892640,1,0
106.035955840,0,0
106.039074560,0,1
106.536407520,1,1
106.536602720,1,0
107.036846240,0,0
107.037051040,0,1
107.537328640,1,1
107.537517440,1,0
108.037568160,0,0
108.037768320,0,1
108.538015680,1,1
108.538190240,1,0
109.038252160,0,0
109.038417280,0,1
109.538686880,1,1
109.538871200,1,0
110.038948160,0,0
110.039172000,0,1
110.539760160,1,1
110.539935840,1,0
111.040010400,0,0
111.040229600,0,1
111.540263520,1,1
111.540465600,1,0
112.040515040,0,0
112.040721120,0,1
112.540771520,1,1
112.540959680,1,0
113.041019680,0,0
113.041216640,0,1
113.541273280,1,1
113.541454880,1,0
114.041525120,0,0
114.041697120,0,1
114.541767200,1,1
114.541941600,1,0
115.042006080,0,0
115.043193600,0,1
115.542421440,1,1
115.542597920,1,0
116.042659360,0,0
116.042836640,0,1
116.542886400,1,1
116.543108320,1,0
117.043121440,0,0
117.043316640,0,1
117.543351360,1,1
117.543507840,1,0
118.043566400,0,0
118.043748960,0,1
118.543806080,1,1
118.543956480,1,0
119.043952160,0,0
119.044124480,0,1
119.544186240,1,1
119.544336480,1,0
120.044401760,0,0
120.044608000,0,1
120.544637440,1,1
120.544789760,1,0
121.045108800,0,0
121.045252800,0,1
121.545385120,1,1
121.545521120,1,0
122.045818560,0,0
122.045969920,0,1
122.546293120,1,1
122.546432640,1,0
123.046552640,0,0
123.046699200,0,1
123.547006560,1,1
123.547137760,1,0
124.047250720,0,0
124.047398240,0,1
124.547734880,1,1
124.547860960,1,0
125.047992160,0,0
125.048148640,0,1
125.548299520,1,1
125.548470720,1,0
126.048560000,0,0
126.049058240,0,1
126.548711200,1,1
126.548881760,1,0
127.048945760,0,0
127.049122720,0,1
127.549181760,1,1
127.549340480,1,0
128.049327360,0,0
128.049488480,0,1
128.549563040,1,1
128.549708160,1,0
129.049712000,0,0
129.049890240,0,1
129.549879200,1,1
129.550028320,1,0
130.050046560,0,0
130.050241760,0,1
130.550512960,1,1
130.550723360,1,0
131.050812960,0,0
131.051064000,0,1
131.551110240,1,1
131.551332000,1,0
132.051643040,0,0
132.051861920,0,1
132.551966560,1,1
132.552168960,1,0
133.052264800,0,0
133.052471200,0,1
133.552556800,1,1
133.552751200,1,0
134.052809120,0,0
134.053013920,0,1
134.553063520,1,1
134.553232640,1,0
135.053304160,0,0
135.053590560,0,1
135.553689920,1,1
135.553903200,1,0
136.053937280,0,0
136.054107360,0,1
136.554115840,1,1
136.554299360,1,0
137.054296000,0,0
137.054481600,0,1
137.554477440,1,1
137.554632640,1,0
138.054658080,0,0
138.054832800,0,1
138.554836640,1,1
138.555020320,1,0
139.055018240,0,0
139.055191360,0,1
139.555194560,1,1
139.555352160,1,0
140.055314720,0,0
140.055492000,0,1
140.555510560,1,1
140.555689440,1,0
141.055804480,0,0
141.056014880,0,1
141.556130080,1,1
141.556331680,1,0
142.056413920,0,0
142.056647840,0,1
142.556688800,1,1
142.556878880,1,0
143.056969920,0,0
143.057167360,0,1
143.557249920,1,1
143.557434560,1,0
144.057528640,0,0
144.057733280,0,1
144.557797600,1,1
144.557977120,1,0
145.058051200,0,0
145.058296800,0,1
145.558298240,1,1
145.558435200,1,0
146.058561120,0,0
146.058703840,0,1
146.560351200,1,1
146.560500480,1,0
147.060659040,0,0
147.060785440,0,1
147.560814880,1,1
147.560921760,1,0
148.061064320,0,0
148.061181280,0,1
148.561318720,1,1
148.561422080,1,0
149.061471040,0,0
149.061585760,0,1
149.561700640,1,1
149.561800640,1,0
150.061933760,0,0
150.062072480,0,1
150.562094240,1,1
150.562253440,1,0
151.062262560,0,0
151.063157120,0,1
151.562510880,1,1
151.562682560,1,0
152.062724960,0,0
152.062959040,0,1
152.562903520,1,1
152.563063680,1,0
153.063050880,0,0
153.063227840,0,1
153.563286080,1,1
153.563455680,1,0
154.063472800,0,0
154.063635520,0,1
154.563699680,1,1
154.563852160,1,0
155.063835520,0,0
155.066382560,0,1
155.563995680,1,1
155.564173120,1,0
156.064237600,0,0
156.064408160,0,1
156.564488960,1,1
156.564664160,1,0
157.064638880,0,0
157.064810560,0,1
157.565023680,1,1
157.565215520,1,0
158.065262240,0,0
158.065461920,0,1
158.565694720,1,1
158.565880160,1,0
159.066122560,0,0
159.066319520,0,1
159.566356320,1,1
159.566549920,1,0
160.066792320,0,0
160.067135200,0,1
160.567006560,1,1
160.567130560,1,0
161.067463840,0,0
161.067612000,0,1
161.567761440,1,1
161.567918240,1,0
162.068202560,0,0
162.068357280,0,1
162.568636160,1,1
162.568781280,1,0
163.068880640,0,0
163.069022880,0,1
163.569140160,1,1
163.569279680,1,0
164.069566400,0,0
164.069711040,0,1
164.570024160,1,1
164.570159680,1,0
165.070249120,0,0
165.070461600,0,1
165.570548480,1,1
165.570715680,1,0
166.070795360,0,0
166.071009600,0,1
166.571045760,1,1
166.571224320,1,0
167.071247840,0,0
167.071424800,0,1
167.571415680,1,1
167.571575680,1,0
168.071569440,0,0
168.071748000,0,1
168.571724320,1,1
168.571878560,1,0
169.071878080,0,0
169.072042560,0,1
169.572025120,1,1
169.572207360,1,0
170.072171840,0,0
170.072374240,0,1
170.572410560,1,1
170.572601920,1,0
171.072673440,0,0
171.072878720,0,1
171.572920640,1,1
171.573114720,1,0
172.073169440,0,0
172.073359840,0,1
172.573420960,1,1
172.573609920,1,0
173.073676000,0,0
173.073883520,0,1
173.573934240,1,1
173.574115360,1,0
174.074222560,0,0
174.074429120,0,1
174.574473440,1,1
174.574651680,1,0
175.074711360,0,0
175.074910720,0,1
175.574897280,1,1
175.575002240,1,0
176.075046080,0,0
176.075157120,0,1
176.575211200,1,1
176.575330720,1,0
177.075361760,0,0
177.075483680,0,1
177.575507360,1,1
177.575618080,1,0
178.075652960,0,0
178.075768480,0,1
178.575804000,1,1
178.575915840,1,0
179.075978720,0,0
179.076094720,0,1
179.576151040,1,1
179.576260800,1,0
180.076311200,0,0
180.076501280,0,1
180.576511360,1,1
180.576729120,1,0
181.076828480,0,0
181.077033920,0,1
181.577093600,1,1
181.577296800,1,0
182.077390240,0,0
182.077593600,0,1
182.577714080,1,1
182.577914560,1,0
183.077967040,0,0
183.078178240,0,1
183.578218880,1,1
183.578415040,1,0
184.078409920,0,0
184.078579840,0,1
184.578559680,1,1
184.578724320,1,0
185.078696000,0,0
185.078954880,0,1
185.578847680,1,1
185.578967520,1,0
186.079001600,0,0
186.079113920,0,1
186.579170720,1,1
186.579293600,1,0
187.079316320,0,0
187.079436640,0,1
187.579461600,1,1
187.579569920,1,0
188.079597920,0,0
188.079708160,0,1
188.579732800,1,1
188.579839200,1,0
189.079928320,0,0
189.080065920,0,1
189.580161600,1,1
189.580292960,1,0
190.080403520,0,0
190.080566560,0,1
190.580593760,1,1
190.580753600,1,0
191.080740640,0,0
191.080954240,0,1
191.580907360,1,1
191.581071840,1,0
192.081062240,0,0
192.081238080,0,1
192.581208320,1,1
192.581364480,1,0
193.081348000,0,0
193.081517760,0,1
193.581488000,1,1
193.581632800,1,0
194.081628800,0,0
194.081791360,0,1
194.581761600,1,1
194.581919200,1,0
195.081893600,0,0
195.082059520,0,1
195.582109920,1,1
195.582307360,1,0
196.082349280,0,0
196.082520320,0,1
196.582577760,1,1
196.582814560,1,0
197.082810720,0,0
197.083011520,0,1
197.583091520,1,1
197.583278400,1,0
198.083528800,0,0
198.083729760,0,1
198.583770880,1,1
198.583959200,1,0
199.084207840,0,0
199.084411680,0,1
199.584470400,1,1
199.584653920,1,0
200.084894560,0,0
200.085129120,0,1
200.585103360,1,1
200.585282080,1,0
201.085519840,0,0
201.085690080,0,1
201.586300800,1,1
201.586517920,1,0
202.086800800,0,0
202.087008480,0,1
202.587300320,1,1
202.587493280,1,0
203.087752800,0,0
203.087963840,0,1
203.588202080,1,1
203.589075200,1,0
204.088737440,0,0
204.088882080,0,1
204.589010560,1,1
204.589145440,1,0
205.089326080,0,0
205.089480640,0,1
205.589594560,1,1
205.589724800,1,0
206.090028000,0,0
206.090181600,0,1
206.590536320,1,1
206.590684480,1,0
207.090875360,0,0
207.091068800,0,1
207.591240960,1,1
207.591380960,1,0
208.091549920,0,0
208.091693120,0,1
208.591804960,1,1
208.591997760,1,0
209.092070560,0,0
209.092280000,0,1
209.592394720,1,1
209.592588640,1,0
210.092709440,0,0
210.092897920,0,1
210.592932480,1,1
210.593318400,1,0
211.093105760,0,0
211.093331360,0,1
211.593270240,1,1
211.593445440,1,0
212.093445760,0,0
212.093620000,0,1
212.593605920,1,1
212.593768800,1,0
213.093774080,0,0
213.093952960,0,1
213.593933280,1,1
213.594095360,1,0
214.094096320,0,0
214.094258240,0,1
214.594253120,1,1
214.594418560,1,0
215.094401600,0,0
215.094545760,0,1
215.594626880,1,1
215.594780320,1,0
216.094935520,0,0
216.095076480,0,1
216.595178400,1,1
216.595310880,1,0
217.095494560,0,0
217.095645760,0,1
217.595804160,1,1
217.595951200,1,0
218.096074720,0,0
218.096273120,0,1
218.596332480,1,1
218.596461280,1,0
219.096583680,0,0
219.096718720,0,1
219.596838080,1,1
219.596982400,1,0
220.097090720,0,0
220.097322240,0,1
220.597304800,1,1
220.597464160,1,0
221.097471840,0,0
221.097649760,0,1
221.597642720,1,1
221.597796000,1,0
222.097808000,0,0
222.097980960,0,1
222.597961120,1,1
222.598115360,1,0
223.098121120,0,0
223.098298560,0,1
223.598278240,1,1
223.598457440,1,0
224.098435840,0,0
224.098607200,0,1
224.598593120,1,1
224.598773600,1,0
225.098769600,0,0
225.098938880,0,1
225.599006880,1,1
225.599198240,1,0
226.099290240,0,0
226.099531520,0,1
226.599540640,1,1
226.599731360,1,0
227.099800320,0,0
227.100005120,0,1
227.600068960,1,1
227.600260960,1,0
228.100342560,0,0
228.100546880,0,1
228.600609120,1,1
228.600805600,1,0
229.100882400,0,0
229.101083200,0,1
229.601151360,1,1
229.601354240,1,0
230.101409440,0,0
230.101573760,0,1
230.601629760,1,1
230.601741280,1,0
231.101796000,0,0
231.101946880,0,1
231.601965600,1,1
231.602076800,1,0
232.102131520,0,0
232.102244160,0,1
232.602282720,1,1
232.602387680,1,0
233.102442880,0,0
233.102560640,0,1
233.602595840,1,1
233.602695520,1,0
234.102757280,0,0
234.102865440,0,1
234.602911520,1,1
234.603017280,1,0
235.103061440,0,0
235.103258240,0,1
235.603278560,1,1
235.603485760,1,0
236.103594080,0,0
236.103797760,0,1
236.603885600,1,1
236.604071360,1,0
237.104194080,0,0
237.104390400,0,1
237.604492160,1,1
237.604681920,1,0
238.104778720,0,0
238.104979680,0,1
238.605044800,1,1
238.605218400,1,0
239.105308640,0,0
239.105503520,0,1
239.605573440,1,1
239.605764000,1,0
240.106027680,0,0
240.106220000,0,1
240.606395840,1,1
240.606641440,1,0
241.106712800,0,0
241.106970240,0,1
241.607152800,1,1
241.607362240,1,0
242.107639360,0,0
242.107820320,0,1
242.607902720,1,1
242.608109600,1,0
243.108376320,0,0
243.108592160,0,1
243.608894400,1,1
243.609090720,1,0
244.109183200,0,0
244.109392640,0,1
244.609648000,1,1
244.609851040,1,0
245.110116960,0,0
245.110274240,0,1
245.610367200,1,1
245.610489760,1,0
246.110864960,0,0
246.111030240,0,1
246.611226880,1,1
246.611372320,1,0
247.111709280,0,0
247.111863200,0,1
247.612186720,1,1
247.612322720,1,0
248.112649440,0,0
248.112793440,0,1
248.612925760,1,1
248.613063840,1,0
249.113399040,0,0
249.113543520,0,1
249.613850080,1,1
249.613979840,1,0
250.114155520,0,0
250.114374400,0,1
250.614480160,1,1
250.614646080,1,0
251.114744160,0,0
251.114915840,0,1
251.615000000,1,1
251.615169440,1,0
252.115244000,0,0
252.115408640,0,1
252.615481920,1,1
252.615629280,1,0
253.115648000,0,0
253.115814880,0,1
253.615881760,1,1
253.616032160,1,0
254.116145600,0,0
254.116308160,0,1
254.616311040,1,1
254.616470560,1,0
255.116544000,0,0
255.116670560,0,1
255.616844640,1,1
255.616990080,1,0
256.117299520,0,0
256.117465600,0,1
256.617604000,1,1
256.617736960,1,0
257.118060800,0,0
257.118210400,0,1
257.618599040,1,1
257.618728000,1,0
258.118913920,0,0
258.119053120,0,1
258.619363360,1,1
258.619496320,1,0
259.119804480,0,0
259.119948000,0,1
259.620117760,1,1
259.620250560,1,0
260.120564960,0,0
260.120789280,0,1
260.620889760,1,1
260.621052480,1,0
261.121085280,0,0
261.121237280,0,1
261.621329280,1,1
261.621500800,1,0
262.121515040,0,0
262.121689120,0,1
262.621753440,1,1
262.621889440,1,0
263.121984000,0,0
263.122156800,0,1
263.622155520,1,1
263.622294400,1,0
264.122402880,0,0
264.122589760,0,1
264.622665920,1,1
264.622836960,1,0
265.122823040,0,0
265.122969440,0,1
265.623051840,1,1
265.623242240,1,0
266.123500320,0,0
266.123965760,0,1
266.623933600,1,1
266.624127360,1,0
267.124188480,0,0
267.124420960,0,1
267.624655520,1,1
267.624812640,1,0
268.125131840,0,0
268.125331040,0,1
268.625407200,1,1
268.625580160,1,0
269.125864960,0,0
269.126059200,0,1
269.626341120,1,1
269.626565920,1,0
270.126612960,0,0
270.126764000,0,1
270.626899200,1,1
270.627016160,1,0
271.127159040,0,0
271.127290560,0,1
271.627422400,1,1
271.627542400,1,0
272.127595360,0,0
272.127716000,0,1
272.627843040,1,1
272.627957120,1,0
273.128095520,0,0
273.128215840,0,1
273.628257280,1,1
273.628360320,1,0
274.128505600,0,0
274.128629280,0,1
274.628748800,1,1
274.628861920,1,0
275.128902720,0,0
275.129092960,0,1
275.629345920,1,1
275.629554080,1,0
276.129655200,0,0
276.129836320,0,1
276.630058720,1,1
276.630244640,1,0
277.130366240,0,0
277.130582240,0,1
277.630651200,1,1
277.630844640,1,0
278.131118880,0,0
278.131309280,0,1
278.631427200,1,1
278.631608000,1,0
279.131887520,0,0
279.132085280,0,1
279.632384160,1,1
279.632571360,1,0
280.132649920,0,0
280.132824800,0,1
280.633018240,1,1
280.633202720,1,0
281.133474240,0,0
281.133692640,0,1
281.633747360,1,1
281.633946080,1,0
282.134199360,0,0
282.134482400,0,1
282.634737920,1,1
282.634941120,1,0
283.135074400,0,0
283.135265920,0,1
283.635536480,1,1
283.635725440,1,0
284.135819680,0,0
284.136025280,0,1
284.636295360,1,1
284.636483680,1,0
285.136593760,0,0
285.136751840,0,1
285.636985280,1,1
285.637119520,1,0
286.137229600,0,0
286.137392000,0,1
286.637620800,1,1
286.637769760,1,0
287.138082720,0,0
287.138247520,0,1
287.638356800,1,1
287.638492160,1,0
288.138618400,0,0
288.138735040,0,1
288.638895360,1,1
288.639021760,1,0
289.139394080,0,0
289.139544320,0,1
289.639710240,1,1
289.639832960,1,0
290.139944480,0,0
290.140162720,0,1
290.640168000,1,1
290.640334080,1,0
291.140417440,0,0
291.140589440,0,1
291.640682080,1,1
291.640853280,1,0
292.140948160,0,0
292.141131680,0,1
292.641110240,1,1
292.641269120,1,0
293.141355680,0,0
293.141536640,0,1
293.641604640,1,1
293.641755360,1,0
294.141768640,0,0
294.141945760,0,1
294.642011360,1,1
294.642177760,1,0
295.142176160,0,0
295.142320800,0,1
295.642433920,1,1
295.642634720,1,0
296.142718720,0,0
296.142922080,0,1
296.642964480,1,1
296.643150880,1,0
297.143219200,0,0
297.143441280,0,1
297.643540640,1,1
297.643742080,1,0
298.143852480,0,0
298.144054880,0,1
298.644128640,1,1
298.644316160,1,0
299.144405600,0,0
299.144606240,0,1
299.644681440,1,1
299.644867520,1,0
300.144939360,0,0
300.145117120,0,1
300.645163520,1,1
300.645327840,1,0
301.145333440,0,0
301.145519040,0,1
301.645511840,1,1
301.645684480,1,0
302.145689600,0,0
302.145867680,0,1
302.645846880,1,1
302.646005120,1,0
303.146014400,0,0
303.146189760,0,1
303.646188640,1,1
303.646338240,1,0
304.146345920,0,0
304.146523360,0,1
304.646511040,1,1
304.646671200,1,0
305.146659520,0,0
305.146791840,0,1
305.646905920,1,1
305.647048320,1,0
306.147188640,0,0
306.147341280,0,1
306.647443040,1,1
306.647575840,1,0
307.147710240,0,0
307.147855360,0,1
307.647980160,1,1
307.648119360,1,0
308.148266400,0,0
308.148409920,0,1
308.648538880,1,1
308.648653760,1,0
309.148797120,0,0
309.148945120,0,1
309.649079200,1,1
309.649206400,1,0
310.149341120,0,0
310.149563840,0,1
310.649564640,1,1
310.649728800,1,0
311.149732800,0,0
311.149894720,0,1
311.649905120,1,1
311.650076800,1,0
312.150074880,0,0
312.150248160,0,1
312.650232000,1,1
312.650393600,1,0
313.150400160,0,0
313.150569280,0,1
313.650562080,1,1
313.650712960,1,0
314.150717760,0,0
314.150876160,0,1
314.650883520,1,1
314.651038720,1,0
315.151024000,0,0
315.151179360,0,1
315.651261120,1,1
315.651465440,1,0
316.151547040,0,0
316.151759840,0,1
316.651795680,1,1
316.651986080,1,0
317.152063200,0,0
317.152278240,0,1
317.652337120,1,1
317.652533760,1,0
318.152619360,0,0
318.152830720,0,1
318.652896320,1,1
318.653075840,1,0
319.153175520,0,0
319.153383360,0,1
319.653457440,1,1
319.653642240,1,0
320.153715520,0,0
320.153874400,0,1
320.653931200,1,1
320.654058720,1,0
321.154125920,0,0
321.154247360,0,1
321.654286880,1,1
321.654403040,1,0
322.154449280,0,0
322.154564320,0,1
322.654605600,1,1
322.654717440,1,0
323.154774080,0,0
323.154888480,0,1
323.654932640,1,1
323.655029920,1,0
324.155094400,0,0
324.155206560,0,1
324.655242880,1,1
324.655347680,1,0
325.155401920,0,0
325.155592480,0,1
325.655683200,1,1
325.655878560,1,0
326.155967040,0,0
326.156155040,0,1
326.656216480,1,1
326.656424160,1,0
327.156466080,0,0
327.156667360,0,1
327.656802880,1,1
327.656993440,1,0
328.157129440,0,0
328.157325920,0,1
328.657428640,1,1
328.657606240,1,0
329.157698080,0,0
329.157870560,0,1
329.658006880,1,1
329.658180960,1,0
330.158255840,0,0
330.158436320,0,1
330.658504160,1,1
330.658684160,1,0
331.158789600,0,0
331.158986400,0,1
331.659096960,1,1
331.659287040,1,0
332.159354080,0,0
332.159762240,0,1
332.659599520,1,1
332.659789280,1,0
333.159859520,0,0
333.160060800,0,1
333.660108480,1,1
333.660286240,1,0
334.160368480,0,0
334.160577120,0,1
334.660643040,1,1
334.660819360,1,0
335.160892640,0,0
335.161043360,0,1
335.661158240,1,1
335.661287840,1,0
336.161416800,0,0
336.161569120,0,1
336.661654240,1,1
336.661788480,1,0
337.161900000,0,0
337.162044640,0,1
337.662148800,1,1
337.662289280,1,0
338.162409280,0,0
338.162551360,0,1
338.662661280,1,1
338.662796640,1,0
339.162923840,0,0
339.163066240,0,1
339.663222880,1,1
339.663351680,1,0
340.163524000,0,0
340.163756000,0,1
340.663771040,1,1
340.663936960,1,0
341.163961120,0,0
341.164132000,0,1
341.664135520,1,1
341.664315040,1,0
342.164300800,0,0
342.164481600,0,1
342.664454080,1,1
342.664627200,1,0
343.164616000,0,0
343.164793600,0,1
343.664773120,1,1
343.664932160,1,0
344.164932320,0,0
344.165111200,0,1
344.665093440,1,1
344.665265120,1,0
345.165240480,0,0
345.165365600,0,1
345.665468000,1,1
345.665615040,1,0
346.165777600,0,0
346.165931200,0,1
346.666071040,1,1
346.666219360,1,0
347.166348480,0,0
347.166497280,0,1
347.666608320,1,1
347.666749920,1,0
348.166880640,0,0
348.167025920,0,1
348.667145920,1,1
348.667280640,1,0
349.167425440,0,0
349.167571840,0,1
349.667698400,1,1
349.667817760,1,0
350.167956160,0,0
350.168183840,0,1
350.668187520,1,1
350.668360480,1,0
351.168352320,0,0
351.168515680,0,1
351.668526880,1,1
351.668708960,1,0
352.168697440,0,0
352.168884160,0,1
352.668856800,1,1
352.669022560,1,0
353.169028320,0,0
353.169213280,0,1
353.669186400,1,1
353.669355520,1,0
354.169353120,0,0
354.169530400,0,1
354.669520640,1,1
354.669668160,1,0
355.169684480,0,0
355.169856640,0,1
355.669900960,1,1
355.670111040,1,0
356.170168640,0,0
356.170386240,0,1
356.670399680,1,1
356.670600000,1,0
357.170644960,0,0
357.170857600,0,1
357.670899360,1,1
357.671103360,1,0
358.171159680,0,0
358.171361760,0,1
358.671419840,1,1
358.671609920,1,0
359.171692480,0,0
359.171900960,0,1
359.671967200,1,1
359.672158080,1,0
360.172220640,0,0
