Time [s],Channel 1,Channel 2
216.293869760,1,1
216.793876160,0,1
216.793985440,0,0
217.294015520,1,0
217.294134880,1,1
217.794151200,0,1
217.794251840,0,0
218.294291040,1,0
218.294414240,1,1
218.794426880,0,1
218.794529440,0,0
219.294571200,1,0
219.294691520,1,1
219.794714400,0,1
219.794821120,0,0
220.294865600,1,0
220.294972320,1,1
220.795009440,0,1
220.795115840,0,0
221.295176640,1,0
221.295301440,1,1
221.795308000,0,1
221.795400480,0,0
222.295434400,1,0
222.295558720,1,1
222.795576160,0,1
222.795685760,0,0
223.295720000,1,0
223.295841760,1,1
223.795856800,0,1
223.795947200,0,0
224.295989440,1,0
224.296110880,1,1
224.796130880,0,1
224.796237600,0,0
225.296285760,1,0
225.296398400,1,1
225.796433120,0,1
225.796537920,0,0
226.296580320,1,0
226.296710400,1,1
226.796718720,0,1
226.796816160,0,0
227.296849440,1,0
227.296970720,1,1
227.796991840,0,1
227.797118560,0,0
228.297188320,1,0
228.297312160,1,1
228.797330400,0,1
228.797431360,0,0
229.297481440,1,0
229.297598720,1,1
229.797618720,0,1
229.797720480,0,0
230.297756640,1,0
230.297861120,1,1
230.797898400,0,1
230.798003200,0,0
231.298035840,1,0
231.298163520,1,1
231.798177120,0,1
231.798275360,0,0
232.298321600,1,0
232.298441600,1,1
232.798455520,0,1
232.798558560,0,0
233.298603520,1,0
233.298721920,1,1
233.798743840,0,1
233.798830880,0,0
234.298866080,1,0
234.298986720,1,1
234.799010560,0,1
234.799116960,0,0
235.299153920,1,0
235.299259040,1,1
235.799312640,0,1
235.799407200,0,0
236.299448480,1,0
236.299579680,1,1
236.799604960,0,1
236.799714880,0,0
237.299741120,1,0
237.299863360,1,1
237.799904480,0,1
237.800007680,0,0
238.300042240,1,0
238.300158720,1,1
238.800196320,0,1
238.800293920,0,0
239.300327200,1,0
239.300448800,1,1
239.800470080,0,1
239.800577920,0,0
240.300615360,1,0
240.300722400,1,1
240.800780160,0,1
240.800885760,0,0
241.300920320,1,0
241.301048960,1,1
241.801074080,0,1
241.801161440,0,0
242.301195680,1,0
242.301316800,1,1
242.801345920,0,1
242.801456160,0,0
243.301492480,1,0
243.301615200,1,1
243.801636640,0,1
243.801729760,0,0
244.301762560,1,0
244.301887680,1,1
244.801930240,0,1
244.802038560,0,0
245.302074720,1,0
245.302186400,1,1
245.802213600,0,1
245.802308800,0,0
246.302340320,1,0
246.302468640,1,1
246.802475520,0,1
246.802577280,0,0
247.302613120,1,0
247.302733440,1,1
247.802763360,0,1
247.802866400,0,0
248.302903840,1,0
248.303023360,1,1
248.803047360,0,1
248.803146400,0,0
249.303182880,1,0
249.303309280,1,1
249.803327680,0,1
249.803436320,0,0
250.303472640,1,0
250.303580000,1,1
250.803638240,0,1
250.803745120,0,0
251.303777760,1,0
251.303903040,1,1
251.803910400,0,1
251.804003040,0,0
252.304033760,1,0
252.304151520,1,1
252.804179360,0,1
252.804286880,0,0
253.304321760,1,0
253.304440320,1,1
253.804473280,0,1
253.804568480,0,0
254.304595680,1,0
254.304719680,1,1
254.804737280,0,1
254.804844000,0,0
255.304893280,1,0
255.305025600,1,1
255.805122240,0,1
255.805226400,0,0
256.305261120,1,0
256.305388320,1,1
256.805396800,0,1
256.805500960,0,0
257.305529760,1,0
257.305650400,1,1
257.805675840,0,1
257.805778080,0,0
258.305816160,1,0
258.305936160,1,1
258.805960320,0,1
258.806064160,0,0
259.306097440,1,0
