Time [s],Channel 2
51.312191840,1
51.316111520,0
51.816728480,1
51.820645600,0
52.321320640,1
52.325213440,0
52.825853920,1
52.829950240,0
53.330704800,1
53.334616480,0
53.835340480,1
53.840410240,0
54.341067680,1
54.344899200,0
54.845580320,1
54.849386080,0
55.350065760,1
55.353872000,0
55.854525440,1
55.858455040,0
56.359132960,1
56.363220640,0
56.863836960,1
56.867878400,0
57.368432960,1
57.372618560,0
57.873170880,1
57.878765120,0
58.379330560,1
58.383480960,0
58.884055520,1
58.889620480,0
59.390214080,1
59.394383360,0
59.894990240,1
59.900065920,0
60.400383040,1
60.403381120,0
60.903696320,1
60.906644320,0
61.406980000,1
61.409974720,0
61.910438240,1
61.913413120,0
62.413920640,1
62.423212800,0
62.927305760,1
62.930366880,0
63.430843360,1
63.433780640,0
63.934313600,1
63.937676000,0
64.438149120,1
64.441038240,0
64.941587200,1
64.945471520,0
65.446195520,1
65.450130560,0
65.950811840,1
65.954767840,0
66.455458720,1
66.459448800,0
66.959991520,1
66.963852320,0
67.464432160,1
67.468672800,0
67.969361440,1
67.973273760,0
68.473838560,1
68.477849760,0
68.978430080,1
68.983032320,0
69.483579200,1
69.487500160,0
69.988036800,1
69.992071360,0
70.492618400,1
70.496567840,0
70.997103840,1
71.001058080,0
71.501607840,1
71.505627680,0
72.006304480,1
72.010270400,0
72.511525120,1
72.519276640,0
73.019827840,1
73.023689600,0
73.524931360,1
73.528724480,0
74.029761600,1
74.033971040,0
74.534695520,1
74.538544320,0
75.039275360,1
75.043071360,0
75.543785600,1
75.547633120,0
76.048341120,1
76.052152000,0
76.552896320,1
76.556795680,0
77.057527360,1
77.061431040,0
77.562112000,1
77.566410400,0
78.066891680,1
78.069830560,0
78.570319360,1
78.573380640,0
79.073856640,1
79.076794560,0
79.577307680,1
79.580264320,0
80.080732640,1
80.083642240,0
80.584120800,1
80.587061600,0
81.087526080,1
81.090480960,0
81.590965760,1
81.593880640,0
82.094337920,1
82.097292800,0
82.597744320,1
82.601240640,0
83.101948000,1
83.106038720,0
83.606710880,1
83.611152160,0
84.111848480,1
84.115943840,0
84.616804000,1
84.620665600,0
85.121352640,1
85.125373920,0
85.626051520,1
85.630019360,0
86.130698080,1
86.134912480,0
86.635588800,1
86.639519200,0
87.140214560,1
87.144249120,0
87.644920800,1
87.652322720,0
88.153018240,1
88.157055200,0
88.657716640,1
88.663753280,0
89.164447040,1
89.168421440,0
89.669099200,1
89.673032000,0
90.173710400,1
90.177694080,0
90.678393120,1
90.682303040,0
91.183021120,1
91.187026560,0
91.690126560,1
91.694074720,0
92.194748800,1
92.198737280,0
92.699453920,1
92.700584640,0
93.201277600,1
93.205384960,0
93.706070560,1
93.710578560,0
94.211171360,1
94.215111680,0
94.715823360,1
94.719905760,0
95.220581600,1
95.224491360,0
95.725120800,1
95.729027520,0
96.229716000,1
96.233648640,0
96.735000640,1
96.738879200,0
97.239433120,1
97.243344160,0
97.743882880,1
97.750985760,0
98.251310400,1
98.254283840,0
98.754610240,1
98.757729600,0
99.258050400,1
99.261020640,0
99.761348480,1
99.764305920,0
100.264623200,1
100.267610560,0
100.767935680,1
100.770872160,0
101.271189280,1
101.274166720,0
101.774632640,1
101.777573600,0
102.278033280,1
102.280998400,0
102.781435680,1
102.787762080,0
103.288444320,1
103.292372800,0
103.793049760,1
103.799647200,0
104.300300000,1
104.304198240,0
104.804884320,1
104.808816960,0
105.309492480,1
105.313439680,0
105.814131040,1
105.818106240,0
106.318830720,1
106.322797920,0
106.823376000,1
106.827335680,0
107.328014240,1
107.332010080,0
107.832687520,1
