Time [s],Channel 2
202.489969760,1
202.494838720,0
202.995298720,1
202.999158400,0
203.499636160,1
203.503649440,0
204.004178240,1
204.008082400,0
204.508565120,1
204.512572640,0
205.013046080,1
205.017033120,0
205.517503520,1
205.521498400,0
206.021971040,1
206.025936320,0
206.526627040,1
206.530982080,0
207.031263360,1
207.034181440,0
207.534568000,1
207.537587360,0
208.037975520,1
208.040912480,0
208.541290400,1
208.544211040,0
209.044584640,1
209.047495360,0
209.547878080,1
209.550797600,0
210.051175200,1
210.054167360,0
210.554674880,1
210.557600960,0
211.057988640,1
211.060913920,0
211.561318400,1
211.565735040,0
212.066318240,1
212.070316000,0
212.570901920,1
212.575828000,0
213.076416320,1
213.080336800,0
213.581001120,1
213.585510720,0
214.086164800,1
214.090139840,0
214.590733120,1
214.594738560,0
215.095304960,1
215.099541440,0
215.600068160,1
215.604038880,0
216.104614880,1
216.108535840,0
216.609805760,1
216.615603200,0
217.116182720,1
217.120121120,0
217.620727200,1
217.624886400,0
218.125655040,1
218.130218400,0
218.630811040,1
218.634697600,0
219.135274240,1
219.139163040,0
219.639797600,1
219.643692800,0
220.144269440,1
220.148246560,0
220.648799200,1
220.652765280,0
221.153344640,1
221.157375680,0
221.657928320,1
221.662230880,0
222.162811520,1
222.166793760,0
222.667413120,1
222.672062240,0
223.172639840,1
223.176624800,0
223.677201600,1
223.681163360,0
224.181739840,1
224.185772320,0
224.686352960,1
224.690337280,0
225.190907680,1
225.194984480,0
225.695464320,1
225.699423040,0
226.201742240,1
226.203935840,0
226.704575040,1
226.709332000,0
227.209623040,1
227.212560800,0
227.712839200,1
227.715880000,0
228.216164640,1
228.219116000,0
228.719394720,1
228.722333440,0
229.222615680,1
229.225508640,0
229.725786880,1
229.728716160,0
230.228995040,1
230.231976160,0
230.732366880,1
230.735302720,0
231.235685760,1
231.239955200,0
231.740641280,1
231.744478240,0
232.245276000,1
232.248994880,0
232.749568800,1
232.754356960,0
233.254925920,1
233.258904640,0
233.759468160,1
233.763394720,0
234.263964640,1
234.268347360,0
234.768920800,1
234.773189120,0
235.273778080,1
235.277715520,0
235.778187360,1
235.782096960,0
236.282598880,1
236.288530400,0
236.789181920,1
236.793041760,0
237.293722400,1
237.297497280,0
237.797977440,1
237.802060480,0
238.302548640,1
238.306472800,0
238.806947360,1
238.810900800,0
239.311393760,1
239.315386400,0
239.815869440,1
239.819787200,0
240.320279040,1
240.324262080,0
240.824839840,1
240.828743840,0
241.329325280,1
241.335114560,0
241.835505760,1
241.838480960,0
242.338869120,1
242.342007520,0
242.842392320,1
242.845371520,0
243.345756160,1
243.348721760,0
243.849159040,1
243.852114400,0
244.352575360,1
244.355500640,0
244.856033920,1
244.859002880,0
245.359439680,1
245.362868000,0
245.863265440,1
245.866206880,0
246.366631840,1
246.370422080,0
246.871010560,1
246.874965280,0
247.375563040,1
247.379627200,0
247.880155040,1
247.884294720,0
248.384888000,1
248.388780960,0
248.889376160,1
248.893244160,0
249.393833760,1
249.397755040,0
249.898319840,1
249.902216800,0
250.402805440,1
250.406782240,0
250.907389280,1
250.911229600,0
251.411826560,1
251.418788160,0
251.919321120,1
251.923262720,0
252.423851040,1
252.429484000,0
252.930010880,1
252.933860160,0
253.434451680,1
253.438301280,0
253.938866880,1
253.942737120,0
254.443328800,1
254.447298560,0
254.948117600,1
254.951890240,0
255.452475200,1
255.456559360,0
255.957167520,1
255.961093120,0
256.461655360,1
256.467577280,0
256.967964480,1
256.970857120,0
257.471336160,1
257.474795360,0
257.975257600,1
257.978088640,0
258.478554560,1
258.481384320,0
258.981792640,1
258.984689440,0
259.485086400,1
259.488015200,0
259.988433440,1
259.991349280,0
260.491893920,1
260.494807840,0
260.995085760,1
260.997981920,0
261.498269440,1
261.505315680,0
262.005802880,1
262.009836960,0
262.510341760,1
262.515141760,0
263.015639200,1
263.019469440,0
263.519954400,1
263.523794240,0
264.024282560,1
264.028329600,0
264.528815680,1
264.532707360,0
265.033190080,1
265.037181760,0
265.537677120,1
265.541632800,0
266.042415520,1
266.046208160,0
266.547138560,1
266.551579200,0
267.052170560,1
267.056100320,0
