Time [s],Channel 1,Channel 2
165.413142080,0,1
165.413330560,0,0
165.913342880,1,0
165.913522400,1,1
166.413584480,0,1
166.413789280,0,0
166.913810560,1,0
166.913991680,1,1
167.414042080,0,1
167.414214400,0,0
167.914255200,1,0
167.914437920,1,1
168.414465120,0,1
168.414654080,0,0
168.914670240,1,0
168.914858560,1,1
169.414893760,0,1
169.415058880,0,0
169.915067040,1,0
169.915256000,1,1
170.415291200,0,1
170.415478880,0,0
170.915497920,1,0
170.915679840,1,1
171.415728320,0,1
171.415924320,0,0
171.915945600,1,0
171.916127840,1,1
172.416160800,0,1
172.416335520,0,0
172.916348320,1,0
172.916538240,1,1
173.416574080,0,1
173.416751200,0,0
173.916766080,1,0
173.916950240,1,1
174.416980000,0,1
174.417156000,0,0
174.917167360,1,0
174.917348960,1,1
175.417401280,0,1
175.417586560,0,0
175.917601600,1,0
175.917782560,1,1
176.417821920,0,1
176.418026560,0,0
176.918049760,1,0
176.918255200,1,1
177.418308640,0,1
177.418479520,0,0
177.918487520,1,0
177.918668160,1,1
178.418697280,0,1
178.418884800,0,0
178.918906720,1,0
178.919099200,1,1
179.419130720,0,1
179.419302240,0,0
179.919324800,1,0
179.919508640,1,1
180.419550400,0,1
180.419744640,0,0
180.919756640,1,0
180.919938560,1,1
181.419972480,0,1
181.420172000,0,0
181.920189440,1,0
181.920369120,1,1
182.420389920,0,1
182.420568000,0,0
182.920576160,1,0
182.920756960,1,1
183.420797760,0,1
183.420989920,0,0
183.921008640,1,0
183.921192320,1,1
184.421232960,0,1
184.421421920,0,0
184.921433280,1,0
184.921612800,1,1
185.421654720,0,1
185.421843200,0,0
185.921853120,1,0
185.922032320,1,1
186.422114720,0,1
186.422315840,0,0
186.922335520,1,0
186.922523040,1,1
187.422546080,0,1
187.422719840,0,0
187.922729440,1,0
187.922905760,1,1
188.422940800,0,1
188.423126560,0,0
188.923133280,1,0
188.923317280,1,1
189.423331680,0,1
189.423492960,0,0
189.923498560,1,0
189.923673760,1,1
190.423700960,0,1
190.423882400,0,0
190.923896800,1,0
190.924071360,1,1
191.424107680,0,1
191.424297760,0,0
191.924304640,1,0
191.924478400,1,1
192.424495840,0,1
192.424672960,0,0
192.924668960,1,0
192.924847360,1,1
193.424876640,0,1
193.425057600,0,0
193.925058240,1,0
193.925234240,1,1
194.425252160,0,1
194.425424320,0,0
194.925439040,1,0
194.925623200,1,1
195.425660160,0,1
195.425846400,0,0
195.925855360,1,0
195.926031040,1,1
196.426060480,0,1
196.426252960,0,0
196.926257600,1,0
196.926430880,1,1
197.426452480,0,1
197.426613120,0,0
197.926604960,1,0
197.926775680,1,1
198.426799840,0,1
198.426986560,0,0
198.926998720,1,0
198.927181600,1,1
199.427217120,0,1
199.427391040,0,0
199.927405120,1,0
199.927592320,1,1
200.427623520,0,1
200.427802720,0,0
200.927822720,1,0
200.927998560,1,1
201.428026240,0,1
201.428216640,0,0
201.928217920,1,0
201.928395680,1,1
202.428410880,0,1
202.428604800,0,0
202.928588960,1,0
202.928760000,1,1
203.428786240,0,1
203.428972800,0,0
203.928977440,1,0
203.929150080,1,1
204.429181440,0,1
204.429357760,0,0
204.929368640,1,0
204.929547680,1,1
205.429575680,0,1
205.429754880,0,0
205.929761120,1,0
205.929940480,1,1
206.429969760,0,1
206.430159040,0,0
206.930168160,1,0
206.930342560,1,1
207.430368640,0,1
207.430546720,0,0
207.930540800,1,0
207.930711360,1,1
208.430747520,0,1
208.430935680,0,0
208.930941440,1,0
208.931123200,1,1
209.431149760,0,1
209.431315360,0,0
209.931318240,1,0
209.931499840,1,1
210.431520960,0,1
210.431703680,0,0
210.931719840,1,0
210.931898560,1,1
211.431926880,0,1
211.432119680,0,0
211.932125280,1,0
211.932302560,1,1
212.432319360,0,1
212.432499680,0,0
212.932493280,1,0
212.932666080,1,1
213.432694240,0,1
213.432884160,0,0
213.932889120,1,0
213.933060800,1,1
214.433078080,0,1
214.433255360,0,0
214.933260640,1,0
214.933436160,1,1
215.433477280,0,1
215.433664960,0,0
215.933674240,1,0
215.933851840,1,1
216.433891040,0,1
216.434077920,0,0
216.934084960,1,0
216.934266400,1,1
217.434282560,0,1
217.434444320,0,0
217.934440000,1,0
217.934612640,1,1
218.434640480,0,1
218.434824960,0,0
218.934830720,1,0
218.935011360,1,1
219.435030080,0,1
219.435205760,0,0
219.935212320,1,0
219.935388320,1,1
220.435423360,0,1
220.435610720,0,0
220.935614400,1,0
220.935787360,1,1
221.435811200,0,1
221.435996800,0,0
221.936000320,1,0
221.936172480,1,1
222.436188640,0,1
222.436361280,0,0
222.936360480,1,0
222.936538080,1,1
223.436559840,0,1
223.436745440,0,0
223.936747680,1,0
223.936923680,1,1
224.436958080,0,1
224.437128320,0,0
224.937135200,1,0
224.937309760,1,1
225.437336160,0,1
225.437516960,0,0
225.937524960,1,0
225.937703520,1,1
226.437754080,0,1
226.437945760,0,0
226.937943680,1,0
226.938119040,1,1
227.438142080,0,1
227.438315360,0,0
227.938310720,1,0
227.938480320,1,1
228.438503680,0,1
228.438693760,0,0
228.938697600,1,0
228.938872480,1,1
229.438888640,0,1
229.439054400,0,0
229.939063360,1,0
229.939237600,1,1
230.439263680,0,1
230.439444000,0,0
230.939454080,1,0
230.939628000,1,1
231.439667040,0,1
231.439879040,0,0
231.939892480,1,0
231.940070400,1,1
232.440087840,0,1
232.440265600,0,0
232.940264000,1,0
232.940439840,1,1
233.440462080,0,1
233.440645600,0,0
233.940645920,1,0
233.940831200,1,1
234.440849440,0,1
234.441026400,0,0
234.941043040,1,0
234.941219680,1,1
235.441261280,0,1
235.441445280,0,0
235.941451200,1,0
235.941614400,1,1
236.441661760,0,1
236.441851680,0,0
236.941855040,1,0
236.942020960,1,1
237.442053600,0,1
237.442244160,0,0
237.942231520,1,0
237.942382560,1,1
238.442404480,0,1
238.442602400,0,0
238.942607520,1,0
238.942772800,1,1
239.442795040,0,1
239.442987840,0,0
239.943000640,1,0
239.943170240,1,1
240.443183680,0,1
240.443370240,0,0
240.943377760,1,0
240.943522240,1,1
241.443538880,0,1
241.443732480,0,0
241.943735520,1,0
241.943898720,1,1
242.443912000,0,1
242.444105920,0,0
242.944100480,1,0
242.944245920,1,1
243.444267680,0,1
243.444467040,0,0
243.944473280,1,0
243.944646560,1,1
244.444661440,0,1
244.444849280,0,0
244.944882720,1,0
244.945078080,1,1
245.445099840,0,1
245.445254560,0,0
245.945220160,1,0
245.945334720,1,1
246.445320160,0,1
246.445474400,0,0
246.945445760,1,0
246.945573920,1,1
247.445557440,0,1
247.445722560,0,0
247.945680640,1,0
247.945796480,1,1
248.445780960,0,1
248.445939680,0,0
248.945908800,1,0
248.946040800,1,1
249.446023680,0,1
249.446180640,0,0
249.946149600,1,0
249.946275840,1,1
250.446281760,0,1
250.446469440,0,0
250.946471200,1,0
250.946618560,1,1
251.446642400,0,1
251.446841920,0,0
251.946864000,1,0
251.947021120,1,1
252.447038560,0,1
252.447229600,0,0
252.947246400,1,0
252.947392480,1,1
253.447415840,0,1
253.447614080,0,0
253.947628960,1,0
253.947798720,1,1
254.447816320,0,1
254.448004960,0,0
254.948022880,1,0
254.948192640,1,1
255.448215200,0,1
255.448408160,0,0
255.948423520,1,0
255.948604960,1,1
256.448624800,0,1
256.448823520,0,0
256.948838240,1,0
256.949015360,1,1
257.449026080,0,1
257.449224320,0,0
257.949233120,1,0
257.949413600,1,1
258.449431360,0,1
258.449659040,0,0
258.949684320,1,0
258.949866880,1,1
259.449893760,0,1
259.450096000,0,0
259.950115360,1,0
259.950297920,1,1
260.450324000,0,1
260.450509120,0,0
260.950519680,1,0
260.950669920,1,1
261.450690880,0,1
261.450885120,0,0
261.950890240,1,0
261.951053440,1,1
262.451067840,0,1
262.451263680,0,0
262.951259200,1,0
262.951402880,1,1
263.451421280,0,1
263.451618560,0,0
263.951632160,1,0
263.951795680,1,1
264.451812640,0,1
264.452013440,0,0
264.952038080,1,0
264.952210240,1,1
265.452240320,0,1
265.452427520,0,0
265.952433600,1,0
265.952577920,1,1
266.452599200,0,1
266.452794880,0,0
266.952809120,1,0
266.952966720,1,1
267.452992160,0,1
267.453189280,0,0
267.953193280,1,0
267.953343520,1,1
268.453416640,0,1
268.453615200,0,0
268.953620160,1,0
268.953783040,1,1
269.453809920,0,1
269.453998720,0,0
269.954015520,1,0
269.954181600,1,1
270.454211360,0,1
270.454398720,0,0
270.954399200,1,0
270.954549440,1,1
271.454584960,0,1
271.454788960,0,0
271.954814080,1,0
271.954975040,1,1
272.455000480,0,1
272.455201280,0,0
272.955204960,1,0
272.955350560,1,1
273.455376320,0,1
273.455583840,0,0
273.955600480,1,0
273.955767840,1,1
274.455798560,0,1
274.455993760,0,0
274.956010560,1,0
274.956172000,1,1
275.456200800,0,1
275.456386240,0,0
275.956395680,1,0
275.956552160,1,1
276.456570400,0,1
276.456767520,0,0
276.956777760,1,0
276.956941600,1,1
277.456965600,0,1
277.457163200,0,0
277.957171520,1,0
277.957314240,1,1
278.457336160,0,1
278.457530720,0,0
278.957542560,1,0
278.957710400,1,1
279.457741440,0,1
279.457937440,0,0
279.957953280,1,0
279.958124160,1,1
280.458151040,0,1
280.458344000,0,0
280.958356320,1,0
280.958505760,1,1
281.458532960,0,1
281.458730720,0,0
281.958734400,1,0
281.958891520,1,1
282.458909920,0,1
282.459102080,0,0
282.959095360,1,0
282.959238240,1,1
283.459265280,0,1
283.459466400,0,0
283.959466240,1,0
283.959629760,1,1
284.459646080,0,1
284.459838080,0,0
284.959856480,1,0
284.960028640,1,1
285.460055040,0,1
285.460239520,0,0
285.960241920,1,0
285.960390400,1,1
286.460420800,0,1
286.460626880,0,0
286.960651360,1,0
286.960816960,1,1
287.460840640,0,1
287.461046720,0,0
287.961041920,1,0
287.961191200,1,1
288.461246880,0,1
288.461448800,0,0
288.961476640,1,0
288.961654240,1,1
289.461689600,0,1
289.461888000,0,0
289.961914720,1,0
289.962077600,1,1
290.462107040,0,1
290.462300480,0,0
290.962308480,1,0
290.962457440,1,1
291.462491680,0,1
291.462689120,0,0
291.962697440,1,0
291.962852960,1,1
292.462876640,0,1
292.463075200,0,0
292.963075360,1,0
292.963223840,1,1
293.463244800,0,1
293.463439680,0,0
293.963464640,1,0
293.963628800,1,1
294.463658400,0,1
294.463852800,0,0
294.963877600,1,0
294.964052640,1,1
295.464073280,0,1
295.464259360,0,0
295.964264480,1,0
295.964414720,1,1
296.464447200,0,1
296.464642720,0,0
296.964673760,1,0
296.964832480,1,1
297.464854240,0,1
297.465043680,0,0
297.965049280,1,0
297.965222080,1,1
298.465279040,0,1
298.465475680,0,0
298.965493280,1,0
298.965675680,1,1
299.465699840,0,1
299.465896480,0,0
299.965911200,1,0
299.966083520,1,1
300.466105600,0,1
300.466293280,0,0
300.966310400,1,0
300.966461280,1,1
301.466494080,0,1
301.466803360,0,0
301.966705600,1,0
301.966869920,1,1
302.466884000,0,1
302.467071360,0,0
302.967074400,1,0
302.967220000,1,1
303.467238080,0,1
303.467436960,0,0
303.967442240,1,0
303.967609920,1,1
304.467633280,0,1
304.467824160,0,0
304.967846080,1,0
304.968017280,1,1
305.468034240,0,1
305.468215680,0,0
305.968230400,1,0
305.968378400,1,1
306.468397440,0,1
306.468596160,0,0
306.968605600,1,0
306.968764160,1,1
307.468785600,0,1
307.468992640,0,0
307.968991040,1,0
307.969159840,1,1
308.469189760,0,1
308.469389760,0,0
308.969399840,1,0
308.969565120,1,1
309.469583840,0,1
309.469776320,0,0
309.969794080,1,0
309.969974400,1,1
310.469988480,0,1
310.470177120,0,0
310.970182400,1,0
310.970336480,1,1
311.470356320,0,1
311.470555200,0,0
311.970567200,1,0
311.970739520,1,1
312.470780160,0,1
312.470980480,0,0
312.970995360,1,0
312.971171520,1,1
313.471200160,0,1
313.471434560,0,0
313.971425120,1,0
313.971601920,1,1
314.471627520,0,1
314.471824320,0,0
314.971844000,1,0
314.972036480,1,1
315.472051520,0,1
315.472243200,0,0
315.972254720,1,0
315.972426240,1,1
316.472468000,0,1
316.472673120,0,0
316.972672640,1,0
316.972837600,1,1
317.472867680,0,1
317.473089920,0,0
317.973110720,1,0
317.973283200,1,1
318.473313760,0,1
318.473508160,0,0
318.973527200,1,0
318.973715200,1,1
319.473754400,0,1
319.473957920,0,0
319.973972320,1,0
319.974173760,1,1
320.474198400,0,1
320.474386720,0,0
320.974398880,1,0
320.974559040,1,1
321.474605440,0,1
321.474804480,0,0
321.974814080,1,0
321.974978400,1,1
322.475014080,0,1
322.475216960,0,0
322.975224480,1,0
322.975378080,1,1
323.475411680,0,1
323.475614560,0,0
323.975631200,1,0
323.975801120,1,1
324.475828160,0,1
324.476027840,0,0
324.976046720,1,0
324.976229920,1,1
325.476244160,0,1
