Time [s],Channel 1,Channel 2
306.983011200,1,0
306.983291520,1,1
307.483335520,0,1
307.483672000,0,0
307.983581120,1,0
307.983859840,1,1
308.483766720,0,1
308.484048640,0,0
308.983945760,1,0
308.984234240,1,1
309.484129760,0,1
309.484403520,0,0
309.984305120,1,0
309.984574400,1,1
310.484479840,0,1
310.484728000,0,0
310.984646720,1,0
310.984902720,1,1
311.484822240,0,1
311.485101600,0,0
311.984996960,1,0
311.985360320,1,1
312.485196800,0,1
312.485470720,0,0
312.985498560,1,0
312.985837120,1,1
313.485823840,0,1
313.486135040,0,0
313.986138080,1,0
313.986409920,1,1
314.486501600,0,1
314.486818080,0,0
314.986857120,1,0
314.987187040,1,1
315.487205280,0,1
315.487515200,0,0
315.987507360,1,0
315.987755360,1,1
316.487865280,0,1
316.488109760,0,0
316.988212320,1,0
316.988490560,1,1
317.488516320,0,1
317.488744480,0,0
317.988829280,1,0
317.989074720,1,1
318.489197920,0,1
318.489433280,0,0
318.989525600,1,0
318.989764800,1,1
319.489839680,0,1
319.490070080,0,0
319.990177120,1,0
319.990412800,1,1
320.490486240,0,1
320.490708160,0,0
320.990781760,1,0
320.991131040,1,1
321.491080160,0,1
321.491441760,0,0
321.991435360,1,0
321.991756320,1,1
322.491737920,0,1
322.492042720,0,0
322.992037920,1,0
322.992379840,1,1
323.492338560,0,1
323.492661920,0,0
323.992649440,1,0
323.992972000,1,1
324.492947200,0,1
324.493266560,0,0
324.993238880,1,0
324.993536480,1,1
325.493530080,0,1
325.493837920,0,0
325.993807520,1,0
325.994108960,1,1
326.494102880,0,1
326.494446400,0,0
326.994441920,1,0
326.994816480,1,1
327.494794560,0,1
327.495055840,0,0
327.995129120,1,0
327.995476800,1,1
328.495465120,0,1
328.495779360,0,0
328.995772480,1,0
328.996097120,1,1
329.496305600,0,1
329.496648320,0,0
329.996792960,1,0
329.997126880,1,1
330.497138720,0,1
330.497439040,0,0
330.997419360,1,0
330.997700480,1,1
331.497941280,0,1
331.498288320,0,0
331.998283520,1,0
331.998678560,1,1
332.498807040,0,1
332.499043840,0,0
332.999128800,1,0
332.999412960,1,1
333.499407040,0,1
333.499669920,0,0
333.999682720,1,0
333.999969600,1,1
334.499879680,0,1
334.500143200,0,0
335.000145440,1,0
335.000418080,1,1
335.500421920,0,1
335.500697440,0,0
336.000691200,1,0
336.001026720,1,1
336.500875680,0,1
336.501065280,0,0
337.001143360,1,0
337.001353280,1,1
337.501414880,0,1
337.501594560,0,0
338.001869120,1,0
338.002119520,1,1
338.502200480,0,1
338.502429600,0,0
339.002706400,1,0
339.002953120,1,1
339.503260000,0,1
339.503495360,0,0
340.003584320,1,0
340.003836160,1,1
340.503911680,0,1
340.504131680,0,0
341.004412160,1,0
341.004761440,1,1
341.504707520,0,1
341.505040800,0,0
342.005185920,1,0
342.005601760,1,1
342.505697120,0,1
342.506023040,0,0
343.006034560,1,0
343.006280800,1,1
343.506312480,0,1
343.506573760,0,0
344.006499840,1,0
344.006760000,1,1
344.506776960,0,1
344.507042240,0,0
345.008089280,1,0
345.008365760,1,1
345.508545920,0,1
345.508836480,0,0
346.008861760,1,0
346.009064320,1,1
346.509056800,0,1
346.509243840,0,0
347.009322560,1,0
347.009522880,1,1
347.509607680,0,1
347.509795200,0,0
348.009862240,1,0
348.010060000,1,1
348.510356800,0,1
348.510590560,0,0
349.011013920,1,0
349.011264480,1,1
349.511380160,0,1
349.511630720,0,0
350.011732000,1,0
350.011975360,1,1
350.512084640,0,1
350.512305600,0,0
351.012586240,1,0
351.012955680,1,1
351.513128480,0,1
351.513489440,0,0
352.013475680,1,0
352.013824640,1,1
352.513826560,0,1
352.514148640,0,0
353.014371840,1,0
353.014599680,1,1
