Time [s],Channel 2
170.204151040,0
170.704763200,1
170.705660000,0
171.206321600,1
171.207211200,0
171.707855040,1
171.708698720,0
172.209323680,1
172.210218400,0
172.710853600,1
172.711602240,0
173.212112800,1
173.212801440,0
173.713326720,1
173.714032000,0
174.214561920,1
174.215230400,0
174.715739200,1
174.716383200,0
175.216887040,1
175.217569600,0
175.718074880,1
175.718845120,0
176.219348800,1
176.219988480,0
176.720491680,1
176.721179520,0
177.222300800,1
177.223229440,0
177.723827040,1
177.724783520,0
178.225449280,1
178.226351200,0
178.727228800,1
178.728128320,0
179.228778400,1
179.229638560,0
179.730320960,1
179.731172640,0
180.231816000,1
180.232705760,0
180.733348320,1
180.734252800,0
181.234872160,1
181.235746400,0
181.736404160,1
181.737255680,0
182.237977760,1
182.239056960,0
182.742582240,1
182.743102080,0
183.243502400,1
183.243992480,0
183.744303360,1
183.744777280,0
184.245082720,1
184.245559200,0
184.745870400,1
184.746275200,0
185.246577600,1
185.247030400,0
185.747343360,1
185.747836480,0
186.248147200,1
186.248596160,0
186.748910560,1
186.749359680,0
187.249690400,1
187.250305760,0
187.754013600,1
187.755033280,0
188.255916960,1
188.256826720,0
188.757476960,1
188.758369920,0
189.259049760,1
189.259950240,0
189.760602720,1
189.761425440,0
190.262067040,1
190.262976000,0
190.763636480,1
190.764556000,0
191.265205120,1
191.266086560,0
191.766781760,1
191.767619040,0
192.268267520,1
192.269255360,0
192.770431360,1
192.771386880,0
193.272257920,1
193.273182560,0
193.773831840,1
193.774737440,0
194.275417280,1
194.276305760,0
194.776962720,1
194.777803040,0
195.278462560,1
195.279397280,0
195.780056000,1
195.780996000,0
196.281644160,1
196.282522560,0
196.783241440,1
196.784088640,0
197.284733920,1
197.285712320,0
197.786571680,1
197.787300800,0
198.287747840,1
198.288452640,0
198.788894240,1
198.789562400,0
199.290081760,1
199.290752480,0
199.791291520,1
199.791894560,0
200.292322880,1
200.292996960,0
200.793431520,1
200.794126400,0
201.294584160,1
201.295223520,0
201.795661120,1
201.796270720,0
202.296699200,1
202.297416800,0
202.797866400,1
202.798796160,0
203.299441120,1
203.300492320,0
203.801243520,1
203.802187680,0
204.302885120,1
204.303801600,0
204.804448480,1
204.805276000,0
205.305953760,1
205.306888480,0
205.807537440,1
205.808471520,0
206.309128960,1
206.309998080,0
206.810647840,1
206.811516160,0
207.312183680,1
207.313110400,0
207.814415680,1
207.815153280,0
208.315692160,1
208.316411040,0
208.816925440,1
208.817617280,0
209.318185120,1
209.318899040,0
209.819426880,1
209.820079200,0
