Start Time [s],End Time [s],Duration [s]
3.39467648,3.39555616,0.0004398399999998581
3.89651264,3.90048048,0.001983920000000028
4.40119344,4.40708336,0.0029449599999997744
4.90816304,4.91107328,0.001455120000000143
5.41150752,5.41449088,0.0014916799999999952
5.91494352,5.917996,0.001526240000000012
6.41842192,6.42141024,0.0014941600000000221
6.92192736,6.92488848,0.0014805600000000751
7.4253696,7.428532,0.0015811999999999493
7.92915424,7.93257216,0.0017089600000002036
8.43299568,8.43596992,0.001487120000000175
8.936428,8.93964976,0.0016108800000003143
9.44017888,9.44316,0.0014905600000005848
9.9438568,9.94776,0.0019515999999999423
10.44845392,10.45248112,0.0020135999999997267
10.95316336,10.9570928,0.001964720000000142
11.45776848,11.46205952,0.002145520000000012
11.96277088,11.96670016,0.00196463999999974
12.46741024,12.47244992,0.002519840000000606
12.97343856,12.97751728,0.0020393600000003786
13.47822112,13.48234064,0.002059759999999855
13.98307056,13.987384,0.002156720000000334
14.4881352,14.49213488,0.001999839999999864
14.99302448,14.99680416,0.0018898399999995874
15.4975584,15.5015392,0.0019903999999995037
16.00224208,16.00612976,0.0019438400000009182
16.506916,16.51087584,0.001979920000000135
17.011436,17.01536288,0.0019634400000008156
17.51595296,17.52049712,0.002272080000000898
18.02083792,18.02377504,0.001468559999999286
18.5250864,18.5271824,0.001048000000000826
19.02807424,19.03104672,0.001486240000000194
19.53136928,19.53433024,0.0014804799999996732
20.0346504,20.03761232,0.0014809600000003087
20.53793568,20.54090976,0.0014870400000006612
21.04122992,21.0441768,0.001473439999999826
21.54449712,21.54749568,0.00149928000000088
22.04795776,22.05092032,0.0014812800000001403
22.55139984,22.55483408,0.0017171200000003495
23.05555248,23.05949328,0.001970400000001149
23.56017456,23.56455024,0.002187839999999497
24.06518096,24.06914624,0.0019826399999995914
24.56999472,24.57390448,0.001954879999999548
25.07460192,25.07847056,0.001934320000000156
25.57912384,25.5832168,0.0020464799999988514
26.08394,26.0879704,0.002015200000000661
26.5886288,26.59259344,0.001982320000001536
27.09316848,27.09714496,0.0019882400000010847
27.59767424,27.60197632,0.002151039999999327
28.10239472,28.10642496,0.0020151199999993707
28.60707136,28.61117904,0.0020538400000003065
29.11165856,29.1156728,0.002007120000000029
29.61621888,29.62018352,0.00198231999999976
30.12072,30.12471312,0.001996560000000258
30.62525744,30.62919552,0.0019690400000005326
31.1297256,31.13389296,0.002083680000000143
31.63435888,31.63834416,0.001992639999999213
32.13902672,32.14301264,0.001992960000002597
32.64364128,32.64998832,0.003173520000000707
33.15046944,33.15344224,0.0014863999999974453
33.65387584,33.65772336,0.0019237600000003852
34.15819248,34.16114912,0.001478320000000366
34.66157424,34.66453376,0.0014797599999987199
35.16500176,35.16794976,0.001473999999998199
35.66842304,35.67137008,0.0014735200000011162
36.17184208,36.17481936,0.0014886400000015954
36.67555808,36.67849792,0.001469919999998126
37.1788568,37.18180512,0.0014741600000007793
37.6821536,37.68588816,0.0018672799999990275
38.1864592,38.19041472,0.0019777599999990514
38.6909752,38.69563152,0.0023281600000011338
39.19619344,39.20020064,0.002003599999998329
39.70076272,39.70469056,0.001963920000001451
40.20525664,40.20920928,0.0019763200000006975
40.70980768,40.71375008,0.0019711999999998397
41.21429856,41.21825504,0.001978239999999687
41.71882672,41.7227856,0.0019794399999994994
42.22348944,42.22744592,0.001978239999999687
42.72842176,42.73408976,0.002834000000000003
43.2348056,43.2387048,0.0019495999999996627
43.73943328,43.74491648,0.0027416000000002327
44.24561104,44.24954464,0.0019668000000017116
44.75021824,44.7541592,0.00197047999999711
45.25483872,45.25876624,0.001963759999998871
45.75944192,45.76335312,0.001955599999998725
46.2640312,46.2682136,0.0020912000000024022
46.76885456,46.77273808,0.0019417600000011248
47.27342432,47.27803184,0.00230376000000021
47.77910608,47.78364624,0.0022700800000023946
48.2843272,48.28844528,0.0020590399999989017
48.78911216,48.79323264,0.002060239999998714
49.29403552,49.29788832,0.0019263999999985515
49.79856064,49.80244784,0.0019436000000006004
50.30315408,50.306968,0.001906959999999458
50.80764224,50.81152224,0.001940000000001163
51.31219184,51.31611152,0.0019598400000013783
51.81672848,51.8206456,0.0019585599999984993
52.32132064,52.32521344,0.0019463999999977943
52.82585392,52.82995024,0.002048160000001076
53.3307048,53.33461648,0.001955840000000819
53.83534048,53.84041024,0.002534879999998907
54.34106768,54.3448992,0.001915759999999267
54.84558032,54.84938608,0.001902879999999385
55.35006576,55.353872,0.0019031200000014792
55.85452544,55.85845504,0.0019647999999996557
56.35913296,56.36322064,0.0020438400000024615
56.86383696,56.8678784,0.002020720000000864
57.36843296,57.37261856,0.0020927999999997837
57.87317088,57.87876512,0.0027971199999967666
58.37933056,58.38348096,0.002075200000000166
58.88405552,58.88962048,0.0027824800000004757
59.39021408,59.39438336,0.002084639999999638
59.89499024,59.90006592,0.002537840000002234
60.40038304,60.40338112,0.0014990399999987858
60.90369632,60.90664432,0.001473999999998199
61.40698,61.40997472,0.0014973600000018905
61.91043824,61.91341312,0.0014874400000017829
62.41392064,62.4232128,0.004646080000000552
62.92730576,62.93036688,0.0015305599999990704
63.43084336,63.43378064,0.0014686400000023525
63.9343136,63.937676,0.0016812000000001603
64.43814912,64.44103824,0.0014445599999959313
64.9415872,64.94547152,0.0019421599999986938
65.44619552,65.45013056,0.0019675200000008886
65.95081184,65.95476784,0.0019780000000011455
66.45545872,66.4594488,0.001995040000004167
66.95999152,66.96385232,0.0019303999999991106
67.46443216,67.4686728,0.0021203199999959566
67.96936144,67.97327376,0.0019561599999988744
