Start Time [s],End Time [s],Duration [s]
3.95065824,3.9512176,0.00027968000000000437
4.4517688,4.45231728,0.00027423999999998117
4.9528168,4.95346672,0.00032495999999992975
5.45397648,5.45462592,0.0003247200000000561
5.9551248,5.9558056,0.0003403999999997964
6.45631328,6.45688288,0.000284800000000196
6.95738544,6.95792864,0.0002716000000000385
7.45846736,7.45891088,0.0002217600000000708
7.95926192,7.95973472,0.00023639999999991446
8.460088,8.46057136,0.00024167999999935574
8.9609264,8.96135296,0.0002132799999996493
9.46169344,9.46213056,0.00021856000000042286
9.96247552,9.96293152,0.00022799999999989495
10.46327392,10.46370496,0.00021551999999935845
10.96405168,10.96678496,0.0013666399999996415
11.4684968,11.46894672,0.00022495999999971872
11.9692968,11.9697672,0.0002351999999996579
12.47014336,12.4707472,0.0003019200000000666
12.9712768,12.97187728,0.0003002399999996186
13.47239552,13.47305856,0.00033152000000047366
13.97358816,13.97415008,0.0002809599999995527
14.47466928,14.47524304,0.00028687999999998937
14.97575312,14.97639312,0.00031999999999943185
15.47696352,15.47755808,0.00029727999999984434
15.9781312,15.97877136,0.00032007999999983383
16.4792872,16.47989968,0.0003062399999986809
16.98043424,16.9810992,0.0003324799999990802
17.4816168,17.48222928,0.0003062399999986809
17.98275856,17.98344208,0.00034175999999952467
18.48396992,18.48452688,0.00027848000000041395
18.98494992,18.98559328,0.000321680000000768
19.48609952,19.48672704,0.00031376000000093995
19.98722128,19.98787392,0.0003263199999992139
20.48837808,20.48902656,0.00032423999999942055
20.98952064,20.99005712,0.00026824000000047477
21.49050928,21.49101008,0.0002503999999987627
21.99142336,21.99193808,0.00025736000000087245
22.49233568,22.49267936,0.0001718400000001452
22.99294272,22.99332544,0.00019136000000052888
23.49365216,23.49402304,0.00018543999999920402
23.99430304,23.99466544,0.0001812000000001035
24.49493744,24.49528944,0.00017599999999973193
24.99555232,24.9959232,0.00018543999999920402
25.49618576,25.49648928,0.0001517599999996122
25.99674944,25.99728448,0.00026752000000129783
26.4976312,26.49805648,0.000212639999999098
26.99840496,26.99887792,0.0002364800000016487
27.49921216,27.49981024,0.00029903999999980613
28.00035632,28.00101104,0.00032735999999999876
28.50153776,28.50217104,0.00031663999999942405
29.0027128,29.00334864,0.0003179199999987503
29.50386992,29.50444288,0.0002864799999997558
30.00496256,30.00559712,0.00031728000000086354
30.5061112,30.50669328,0.00029104000000046426
31.00722096,31.00776736,0.0002731999999987522
31.5082032,31.5086568,0.0002268000000000825
32.00908688,32.00992336,0.00041824000000190154
32.51041792,32.51088432,0.00023320000000026653
33.01132816,33.01186416,0.00026800000000193336
33.51231072,33.51280512,0.00024720000000044706
34.01322608,34.01378736,0.0002806399999997211
34.51423648,34.5146776,0.00022055999999892606
35.01510352,35.01563696,0.0002667200000026071
35.51606128,35.51650944,0.00022407999999884964
36.01692528,36.01761168,0.0003431999999996549
36.51819232,36.51879456,0.0003011200000031522
37.01930752,37.0199328,0.0003126400000006413
37.52041664,37.52102768,0.0003055200000012803
38.02155088,38.02229312,0.00037112000000050216
38.5228312,38.5234552,0.00031200000000097816
39.0239832,39.02460752,0.00031216000000000577
39.52513904,39.52575728,0.0003091200000007177
40.02631008,40.02699472,0.00034231999999789764
40.52751872,40.52812544,0.0003033599999966441
41.02864336,41.02918944,0.00027304000000327733
41.52962928,41.53014096,0.0002558399999976757
42.03057424,42.03111104,0.00026839999999950237
42.53156576,42.53204128,0.00023776000000097497
43.03246928,43.03299504,0.0002628800000010756
43.53343792,43.53393856,0.00025032000000280163
44.03437136,44.034844,0.00023631999999906839
44.5352744,44.53572544,0.00022552000000075623
45.03614928,45.0366776,0.00026416000000040185
45.53710336,45.53758976,0.00024319999999988795
46.03805968,46.03875792,0.0003491199999992034
46.53927632,46.53985696,0.0002903200000012873
47.04037072,47.04099552,0.0003124000000020999
47.54145536,47.54189312,0.00021887999999847807
48.042244,48.0427944,0.00027520000000080813
48.54319152,48.54363936,0.00022391999999982204
49.04398704,49.04446304,0.00023799999999951638
49.544808,49.54524912,0.00022055999999892606
50.0455896,50.04613328,0.00027183999999991215
50.54648096,50.54698976,0.00025440000000287455
51.04733184,51.04777072,0.0002194400000021801
51.5480552,51.54850032,0.00022256000000098197
52.04884336,52.04932144,0.00023904000000030123
52.54967008,52.55025712,0.000293519999999603
53.05077392,53.05154944,0.00038776000000240174
53.55212192,53.5527752,0.00032664000000082183
54.05329552,54.05387728,0.00029088000000143666
54.55438816,54.554968,0.0002899200000001656
55.05548128,55.056116,0.00031736000000037734
55.55662368,55.55727232,0.0003243200000007107
56.05778544,56.05839696,0.00030575999999982173
56.55886176,56.55945952,0.00029887999999900217
57.05996768,57.06058832,0.00031032000000053017
57.56104608,57.5614872,0.00022056000000247877
58.06184832,58.06238256,0.0002671200000001761
58.562736,58.5632384,0.0002512000000010062
59.0635816,59.06403152,0.0002249600000006069
59.5643808,59.5648152,0.00021719999999803008
60.0651528,60.06567008,0.00025863999999842235
60.56606608,60.56658016,0.0002570400000010409
61.06692832,61.06732576,0.00019872000000020762
61.56758336,61.56790192,0.00015927999999831854
62.06815504,62.06855264,0.00019879999999972142
62.56882608,62.56928656,0.00023024000000049227
63.06971632,63.07025952,0.00027160000000137074
63.57068688,63.5711536,0.00023336000000284685
64.0715776,64.07201392,0.00021816000000285385
64.57244192,64.57290688,0.0002324800000010896
65.0733296,65.07390352,0.00028696000000394406
65.57432752,65.5748208,0.00024664000000029773
66.07524272,66.07593888,0.00034807999999486583
66.57644992,66.57703984,0.00029495999999795686
